IDX,NORMAN_SusDat_ID,DTXSID,concentration_value,concentration_unit,time_point,IDX_l,station_water_combined,lat,lon,station_name_n,country,water_body_name_n,river_basin_name_n,COORDS,EARTH,EUROPE,MARINE,DETECTED,AGGREGATED,DTXSID_AVAILABLE
4679,NS00000215,DTXSID1040661,0,mg/l,2003-07-01T00:00:00Z,415,oravska priehrada water reservoir_orava,,,oravska priehrada water reservoir,Slovakia,orava,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23501,NS00000258,DTXSID4027608,0,mg/l,2003-01-15T00:00:00Z,625,bygholm a korup bro bygholm a dk1 dk_bygholm a,54.7219,61.92156,bygholm a korup bro bygholm a dk1 dk,Denmark,bygholm a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7536,NS00005373,DTXSID9029221,0,mg/l,2005-06-29T00:00:00Z,585,lestijoki 10800 8tien s_river lestijoki,64.0627,23.6554,lestijoki 10800 8tien s,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
20631,NS00000243,DTXSID4024195,0.000044,mg/l,2000-05-30T00:00:00Z,638,hojvads rende lille rosning_hojvandsrende,64.6701,60.82397,hojvads rende lille rosning,Denmark,hojvandsrende,dk2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
5691,NS00008403,DTXSID4020406,0,mg/l,2006-08-09T00:00:00Z,536,isle vienne_vienne,45.6,1.517222,isle vienne,France,vienne,loire bretagne,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
3150,NS00010269,DTXSID4024272,0,mg/l,2003-07-01T00:00:00Z,30,ustie hnilec_hnilec,,,ustie hnilec,Slovakia,hnilec,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
24726,NS00004728,DTXSID9030048,0,mg/l,2007-12-05T00:00:00Z,664,ranefjarden_ranefjarden,65.83820304,22.4005151,ranefjarden,Sweden,ranefjarden,se1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
24299,NS00000258,DTXSID4027608,1.7E-05,mg/l,2004-07-20T00:00:00Z,655,tryggevaelde a v ll linde_tryggevaelde a,70.3228,61.36671,tryggevaelde a v ll linde,Denmark,tryggevaelde a,dk2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
11071,NS00009440,DTXSID3023897,0,mg/l,2005-06-16T00:00:00Z,605,uske 16 salon yp va6101_river uskelanjoki,60.3914,23.1316,uske 16 salon yp va6101,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
23738,NS00000258,DTXSID4027608,0,mg/l,2005-10-17T00:00:00Z,632,gudena motorsvejbro a10 guden a dk1 dk_guden a,56.1142,62.57268,gudena motorsvejbro a10 guden a dk1 dk,Denmark,guden a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
22950,NS00010410,DTXSID7047568,0,mg/l,2000-06-16T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
27741,NS00010522,DTXSID4062850,0.000428446,mg/l,2007-09-15T13:00:00Z,899,before reservoir iskar iskar rkm 320 danube bg_iskar,42.43916667,23.53583333,before reservoir iskar iskar rkm 320 danube bg,Bulgaria,iskar,danube,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
25921,NS00099581,DTXSID2023985,0.00769,mg/l,2007-02-26T08:30:00Z,740,smestow brook at presswood_smestow brook,52.47626361,2.206071111,smestow brook at presswood,United Kingdom,smestow brook,stour,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
13029,NS00000247,DTXSID0020442,0,mg/l,2002-06-13T00:00:00Z,645,odderbaek farso broen_odderbaek,53.1764,62.89137,odderbaek farso broen,Denmark,odderbaek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
15218,NS00008490,DTXSID5037494,0,mg/l,2002-10-16T00:00:00Z,624,borup baek so f lammestrup borup baek dk2 dk_borup baek,68.6265,61.55386,borup baek so f lammestrup borup baek dk2 dk,Denmark,borup baek,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
15884,NS00008490,DTXSID5037494,0,mg/l,2002-11-15T00:00:00Z,648,skjellegroften skjellerupgroften_skjellegroften,53.122,62.35147,skjellegroften skjellerupgroften,Denmark,skjellegroften,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
664,NS00000219,DTXSID3029869,0.000004,mg/l,2006-09-05T00:00:00Z,84,ferrara po po it_po,,,ferrara po po it,Italy,lambro,po,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
26923,NS00000037,DTXSID3023425,0,mg/l,2009-03-04T00:00:00Z,800,site h_douro river,41.13694444,-8.571111111,site h,Portugal,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
3032,NS00000213,DTXSID70860274,0,mg/l,2003-07-01T00:00:00Z,70,liptovska mara_vah,,,liptovska mara,Slovakia,vah,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
20225,NS00000243,DTXSID4024195,0,mg/l,2002-05-06T00:00:00Z,624,borup baek so f lammestrup borup baek dk2 dk_borup baek,68.6265,61.55386,borup baek so f lammestrup borup baek dk2 dk,Denmark,borup baek,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
29013,NS00000277,DTXSID9024194,0,mg/l,2007-09-20T11:45:00Z,888,russenski lom danuberussenski lom rkm 498 danube bg_danuberussenski lom,43.7617135,25.5064735,russenski lom danuberussenski lom rkm 498 danube bg,Bulgaria,russenski lom,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
28752,NS00008490,DTXSID5037494,1.50E-05,mg/l,2007-08-15T08:00:00Z,818,kelheim_danube,48.91528676,11.86786208,kelheim,Germany,danube,danube,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
17490,NS00002192,DTXSID5032365,0,mg/l,2002-11-19T00:00:00Z,636,hulebaek hulebaekshus_hulebaek,66.5236,61.34023,hulebaek hulebaekshus,Denmark,hulebaek,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
8886,NS00002192,DTXSID5032365,0,mg/l,2005-07-20T00:00:00Z,604,tuorijoki 2_river tuorijoki,61.8578,21.5978,tuorijoki 2,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
10585,NS00000276,DTXSID3024318,0,mg/l,2005-08-16T00:00:00Z,576,kauhavanjoki alaosa_river kauhavanjoki,63.0783,22.908,kauhavanjoki alaosa,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
9247,NS00010438,DTXSID8034580,0,mg/l,2005-06-13T00:00:00Z,600,saajarvenjoki 13_river saajarvenjoki,60.9524,24.5712,saajarvenjoki 13,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
14491,NS00008895,DTXSID3034872,0,mg/l,2000-10-26T00:00:00Z,631,gamst mollebaek ved styrt gamst mollebaek dk1 dk_gamst mollebaek,51.2918,61.48485,gamst mollebaek ved styrt gamst mollebaek dk1 dk,Denmark,gamst mollebaek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
85,NS00000214,DTXSID9048724,0,mg/l,2003-01-07T00:00:00Z,58,pod wwtp zlate moravce_zitava,,,pod wwtp zlate moravce,Slovakia,zitava,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14755,NS00008895,DTXSID3034872,0,mg/l,2001-04-26T00:00:00Z,640,lillebaek fredskovvej_lillebaek,61.2862,61.09452,lillebaek fredskovvej,Denmark,lillebaek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
15184,NS00008490,DTXSID5037494,0,mg/l,2001-08-15T00:00:00Z,623,bolbro baek basseklint bolbro baek dk1 dk_bolbro baek,50.5754,61.01532,bolbro baek basseklint bolbro baek dk1 dk,Denmark,bolbro baek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
10693,NS00000276,DTXSID3024318,0,mg/l,2005-07-19T00:00:00Z,599,sirp 22 llauki va6600_river sirppujoki,60.8189,21.5482,sirp 22 llauki va6600,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
20816,NS00000243,DTXSID4024195,0,mg/l,2001-04-19T00:00:00Z,645,odderbaek farso broen_odderbaek,53.1764,62.89137,odderbaek farso broen,Denmark,odderbaek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4725,NS00008403,DTXSID4020406,0,mg/l,2003-07-01T00:00:00Z,503,sard below wwtp galanta_sard,,,sard below wwtp galanta,Slovakia,sard,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8964,NS00009999,DTXSID3037541,0,mg/l,2005-04-25T00:00:00Z,579,kojo 35 poritre_river kokemaenjoki,61.4562,21.8708,kojo 35 poritre,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
23028,NS00010410,DTXSID7047568,0,mg/l,2002-10-15T00:00:00Z,651,st vejle a vejlebrovej_st vejle a,71.2408,61.68931,st vejle a vejlebrovej,Denmark,st vejle a,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
16538,NS00000261,DTXSID0037495,0,mg/l,2003-06-16T00:00:00Z,637,hundstrup a st 686_hundstrup a,59.0393,61.06383,hundstrup a st 686,Denmark,hundstrup a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
20062,NS00006349,DTXSID1024122,0.00028,mg/l,2005-08-15T00:00:00Z,655,tryggevaelde a v ll linde_tryggevaelde a,70.3228,61.36671,tryggevaelde a v ll linde,Denmark,tryggevaelde a,dk2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
14113,NS00000236,DTXSID0023901,0,mg/l,2003-09-15T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1201,NS00000543,DTXSID4023200,0,mg/l,2005-11-01T00:00:00Z,130,pamplona downstream_arga,42.814444,0.748333,pamplona downstream,Spain,arga,ebro,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
29855,NS00000214,DTXSID9048724,2.75E-06,mg/l,2007-09-25T11:50:00Z,894,vilkova chilia armkilia arm_danube,45.38978165,29.58738168,vilkova chilia armkilia arm,Romania,danube,danube,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
22468,NS00010410,DTXSID7047568,0,mg/l,2000-08-15T00:00:00Z,632,gudena motorsvejbro a10 guden a dk1 dk_guden a,56.1142,62.57268,gudena motorsvejbro a10 guden a dk1 dk,Denmark,guden a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
17367,NS00002192,DTXSID5032365,0,mg/l,2001-05-22T00:00:00Z,632,gudena motorsvejbro a10 guden a dk1 dk_guden a,56.1142,62.57268,gudena motorsvejbro a10 guden a dk1 dk,Denmark,guden a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3477,NS00000313,DTXSID9041152,0,mg/l,2003-07-01T00:00:00Z,206,laborec pod humennym_ondava,,,laborec pod humennym,Slovakia,laborec,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15413,NS00008490,DTXSID5037494,0,mg/l,2000-07-18T00:00:00Z,632,gudena motorsvejbro a10 guden a dk1 dk_guden a,56.1142,62.57268,gudena motorsvejbro a10 guden a dk1 dk,Denmark,guden a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
26045,NS00008266,DTXSID9020407,0.000001,mg/l,2006-01-27T11:41:00Z,756,relan at bridge below caban coch dam_elan,52.27092722,0,relan at bridge below caban coch dam,United Kingdom,elan,wye,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
16452,NS00000261,DTXSID0037495,0,mg/l,2000-01-18T00:00:00Z,635,horndrup baek sortholmvej_horndrup baek,55.3198,62.0666,horndrup baek sortholmvej,Denmark,horndrup baek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
24931,NS00001129,DTXSID4052689,0,mg/l,2008-03-12T00:00:00Z,666,stora envattern_stora envattern,59.11600354,17.3448037,stora envattern,Sweden,stora envattern,se3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7123,NS00010021,DTXSID7020764,0,mg/l,2005-06-13T00:00:00Z,573,hirv 24 tkukustavi_river hirvijoki,60.5573,22.015,hirv 24 tkukustavi,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
19615,NS00006349,DTXSID1024122,0.00028,mg/l,2001-11-22T00:00:00Z,637,hundstrup a st 686_hundstrup a,59.0393,61.06383,hundstrup a st 686,Denmark,hundstrup a,dk1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
17665,NS00002192,DTXSID5032365,0,mg/l,2000-11-14T00:00:00Z,644,maglemose a stvalby v agerupvej_maglemose a,69.7238,61.76394,maglemose a stvalby v agerupvej,Denmark,maglemose a,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
16694,NS00000261,DTXSID0037495,0,mg/l,2000-11-14T00:00:00Z,644,maglemose a stvalby v agerupvej_maglemose a,69.7238,61.76394,maglemose a stvalby v agerupvej,Denmark,maglemose a,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
26486,NS00008266,DTXSID9020407,0.000002,mg/l,2008-04-03T10:27:00Z,758,r aran at confluence with r ithon at footbridge_aran,52.28106778,0,r aran at confluence with r ithon at footbridge,United Kingdom,aran,wye,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1390,NS00000203,DTXSID4022991,0,mg/l,2004-07-03T00:00:00Z,136,ebro in logrono ebro ebro es_ebro,42.470278,2.443889,ebro in logrono ebro ebro es,Spain,ebro,ebro,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
22513,NS00010410,DTXSID7047568,0,mg/l,2000-10-30T00:00:00Z,633,haraldsted a os haraldsted by haraldsted a dk2 dk_haraldsted a,67.5039,61.52914,haraldsted a os haraldsted by haraldsted a dk2 dk,Denmark,haraldsted a,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
27640,NS00008410,DTXSID9058600,0,mg/l,2007-09-24T16:30:00Z,837,reni_danube,45.31660722,28.36193958,reni,Romania,danube,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
12920,NS00000247,DTXSID0020442,0,mg/l,2001-11-08T00:00:00Z,640,lillebaek fredskovvej_lillebaek,61.2862,61.09452,lillebaek fredskovvej,Denmark,lillebaek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
25902,NS00108173,DTXSID1023998,0.000002,mg/l,2006-10-18T11:15:00Z,743,river dove glutton_dove,53.19553611,0,river dove glutton,United Kingdom,dove,dove,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
14075,NS00000236,DTXSID0023901,0,mg/l,2000-07-17T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
9480,NS00000243,DTXSID4024195,0.00008,mg/l,2005-06-13T00:00:00Z,571,eura 42 porirma va6900 river eurajoki eurajoki basin fi_river eurajoki,61.2015,21.7259,eura 42 porirma va6900 river eurajoki eurajoki basin fi,Finland,,,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE
27784,NS00009638,DTXSID3030056,0,mg/l,2007-09-23T17:40:00Z,893,prut rkm 10 danubeprut rkm 135 danube romd_danubeprut,45.47034,28.20224,prut rkm 10 danubeprut rkm 135 danube romd,Romania,prut,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
13011,NS00000247,DTXSID0020442,0,mg/l,2001-05-17T00:00:00Z,645,odderbaek farso broen_odderbaek,53.1764,62.89137,odderbaek farso broen,Denmark,odderbaek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4808,NS00008403,DTXSID4020406,0,mg/l,2003-07-01T00:00:00Z,204,kolarovo_vah,,,kolarovo,Slovakia,vah,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28479,NS00009389,DTXSID8031865,1.76E-06,mg/l,2007-09-13T19:30:00Z,876,timok rkm 02 danubetimok rkm 845 danube rsbg_danubetimok,44.20958,22.66839,timok rkm 02 danubetimok rkm 845 danube rsbg,Serbia,timok,danube,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
11505,NS00008490,DTXSID5037494,0,mg/l,2001-07-02T00:00:00Z,620,sogard so st amt_sogard so,52.043,61.4282,sogard so st amt,Denmark,lake sogard so,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
6082,NS00000212,DTXSID6022923,0.000026,mg/l,2006-10-03T00:00:00Z,541,rennes vilaine_vilaine,48.114444,1.679166,rennes vilaine,France,vilaine,loire bretagne,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
21762,NS00000277,DTXSID9024194,0,mg/l,2001-11-08T00:00:00Z,642,lybygronning groft hulebro_lybygronning groft,50.2632,62.77454,lybygronning groft hulebro,Denmark,lybygronning groft,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
19768,NS00006349,DTXSID1024122,3.4E-05,mg/l,2003-09-11T00:00:00Z,643,mademose a s for torslev_mademose a,68.9945,61.88097,mademose a s for torslev,Denmark,mademose a,dk2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
7848,NS00000487,DTXSID5020449,0,mg/l,2005-06-13T00:00:00Z,573,hirv 24 tkukustavi_river hirvijoki,60.5573,22.015,hirv 24 tkukustavi,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
26108,NS00008266,DTXSID9020407,0.000004,mg/l,2006-07-20T11:40:00Z,755,cothi at pumpsaint ds twrch cothi tywi gb_cothi,52.03221194,0,cothi at pumpsaint ds twrch cothi tywi gb,United Kingdom,cothi,tywi,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
19831,NS00006349,DTXSID1024122,0.000046,mg/l,2002-07-04T00:00:00Z,645,odderbaek farso broen_odderbaek,53.1764,62.89137,odderbaek farso broen,Denmark,odderbaek,dk1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
16299,NS00000261,DTXSID0037495,0,mg/l,2001-11-12T00:00:00Z,629,ellerup baek baek ved vejbro ellerup baek dk1 dk_ellerup baek,54.7242,62.31642,ellerup baek baek ved vejbro ellerup baek dk1 dk,Denmark,ellerup baek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
6003,NS00000214,DTXSID9048724,0.000006,mg/l,2006-07-04T00:00:00Z,540,saint crepin moine_moine,47.099722,1.185833,saint crepin moine,France,moine,loire bretagne,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
4498,NS00000219,DTXSID3029869,0,mg/l,2003-07-01T00:00:00Z,467,below gajary morava rkm 445 morava sk_morava,,,below gajary morava rkm 445 morava sk,Slovakia,dyje,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23730,NS00000258,DTXSID4027608,0,mg/l,2005-02-21T00:00:00Z,632,gudena motorsvejbro a10 guden a dk1 dk_guden a,56.1142,62.57268,gudena motorsvejbro a10 guden a dk1 dk,Denmark,guden a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
14559,NS00008895,DTXSID3034872,0,mg/l,2000-10-17T00:00:00Z,633,haraldsted a os haraldsted by haraldsted a dk2 dk_haraldsted a,67.5039,61.52914,haraldsted a os haraldsted by haraldsted a dk2 dk,Denmark,haraldsted a,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
13062,NS00000247,DTXSID0020442,0,mg/l,2000-04-13T00:00:00Z,647,odense a ns ejby sluse 945_odense a,58.9852,61.40019,odense a ns ejby sluse 945,Denmark,odense a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
9166,NS00010438,DTXSID8034580,0,mg/l,2005-06-30T00:00:00Z,583,lehmajisokyrovoyri mts_river lehmajoki,63.0076,22.3196,lehmajisokyrovoyri mts,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
7683,NS00108173,DTXSID1023998,0,mg/l,2005-06-30T00:00:00Z,578,koivulahti vt 8_river kyronjoki,63.162,21.8604,koivulahti vt 8,Finland,,,TRUE,TRUE,TRUE,,FALSE,FALSE,TRUE
23651,NS00000258,DTXSID4027608,0,mg/l,2000-06-15T00:00:00Z,631,gamst mollebaek ved styrt gamst mollebaek dk1 dk_gamst mollebaek,51.2918,61.48485,gamst mollebaek ved styrt gamst mollebaek dk1 dk,Denmark,gamst mollebaek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
13651,NS00000236,DTXSID0023901,0,mg/l,2003-05-15T00:00:00Z,633,haraldsted a os haraldsted by haraldsted a dk2 dk_haraldsted a,67.5039,61.52914,haraldsted a os haraldsted by haraldsted a dk2 dk,Denmark,haraldsted a,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
14522,NS00008895,DTXSID3034872,0,mg/l,2001-03-13T00:00:00Z,632,gudena motorsvejbro a10 guden a dk1 dk_guden a,56.1142,62.57268,gudena motorsvejbro a10 guden a dk1 dk,Denmark,guden a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
25205,NS00000213,DTXSID70860274,0.0000012,mg/l,2008-08-09T00:00:00Z,675,pitsund_pitsund,65.23112332,21.515829,pitsund,Sweden,pitsund,se1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
24272,NS00000258,DTXSID4027608,0,mg/l,2000-06-19T00:00:00Z,651,st vejle a vejlebrovej_st vejle a,71.2408,61.68931,st vejle a vejlebrovej,Denmark,st vejle a,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3543,NS00000313,DTXSID9041152,0,mg/l,2003-07-01T00:00:00Z,56,pod novymi zamkami_nitra,,,pod novymi zamkami,Slovakia,nitra,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5447,NS00073864,DTXSID80108992,0.000007,mg/l,2006-03-22T00:00:00Z,527,arolo lago maggiore po it_lago maggiore,8.609722,45.8575,arolo lago maggiore po it,Italy,lago maggiore,po,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
13325,NS00000236,DTXSID0023901,1.6E-05,mg/l,2000-06-20T00:00:00Z,622,bla a lillea tt jels overso bla a dk1 dk_bla a,51.6088,61.37296,bla a lillea tt jels overso bla a dk1 dk,Denmark,bla a,dk1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
27814,NS00005620,DTXSID8020250,0,mg/l,2007-08-30T16:55:00Z,859,paks_danube,46.635833,18.885278,paks,Hungary,danube,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
6733,NS00000236,DTXSID0023901,0.00002,mg/l,2005-07-19T00:00:00Z,570,aura 54 ohikulku va6401 river aurajoki aurajoki basin fi_river aurajoki,60.4728,22.3576,aura 54 ohikulku va6401 river aurajoki aurajoki basin fi,Finland,,,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE
4079,NS00000366,DTXSID3031862,0.000000015,mg/l,2004-06-26T00:00:00Z,394,trans753_greenland sea artic ocean,75,2.941667,trans753,International Waters,greenland sea,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
28121,NS00000368,DTXSID8031863,9.71E-07,mg/l,2007-08-21T10:20:00Z,842,wildungsmauer_danube,48.11626768,16.80276076,wildungsmauer,Austria,danube,danube,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
16970,NS00000261,DTXSID0037495,0,mg/l,2002-10-15T00:00:00Z,651,st vejle a vejlebrovej_st vejle a,71.2408,61.68931,st vejle a vejlebrovej,Denmark,st vejle a,dk2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
3530,NS00000313,DTXSID9041152,0,mg/l,2004-01-10T00:00:00Z,18,m dunaj kolarovo_maly dunaj,,,m dunaj kolarovo,Slovakia,little danube,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2430,NS00008895,DTXSID3034872,0,mg/l,2001-09-26T00:00:00Z,218,velky krtis_krtis,,,velky krtis,Slovakia,krtis,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
29584,NS00010299,DTXSID4022367,0,mg/l,2007-08-15T08:00:00Z,818,kelheim_danube,48.91528676,11.86786208,kelheim,Germany,danube,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
15757,NS00008490,DTXSID5037494,0,mg/l,2001-03-12T00:00:00Z,645,odderbaek farso broen_odderbaek,53.1764,62.89137,odderbaek farso broen,Denmark,odderbaek,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
24830,NS00001129,DTXSID4052689,0,mg/l,2008-10-20T00:00:00Z,657,abiskojaure abiskojaure se1 se_abiskojaure,68.29577857,18.61994711,abiskojaure abiskojaure se1 se,Sweden,abiskojaure,se1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
11241,NS00000236,DTXSID0023901,0,mg/l,2003-09-16T00:00:00Z,613,arreskov so amtst4 arreskov so dk1 dk_arreskov so,58.382,61.1372,arreskov so amtst4 arreskov so dk1 dk,Denmark,lake arresov,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
28759,NS00008490,DTXSID5037494,1.38E-05,mg/l,2007-08-26T12:00:00Z,852,upstream end of szentendre island arm danubeupstream end of szentendre island rkm 1692 danube hu_danubeupstream end of szentendre island,47.80575465,18.9924807,upstream end of szentendre island arm danubeupstream end of szentendre island rkm 1692 danube hu,Hungary,danube,danube,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
2689,NS00010438,DTXSID8034580,0,mg/l,2004-01-10T00:00:00Z,171,ipel salka_salka,,,ipel salka,Slovakia,ipel,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2340,NS00002769,DTXSID0023951,0,mg/l,2003-07-01T00:00:00Z,197,plastika as nitra_mala nitra,,,plastika as nitra,Slovakia,mala nitra,danube,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22373,NS00010410,DTXSID7047568,0.000022,mg/l,2003-09-09T00:00:00Z,626,damhusaen lamdlystvej damhusaen dk2 dk_damhusaen,71.8753,61.73777,damhusaen lamdlystvej damhusaen dk2 dk,Denmark,damhusaen,dk2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
1487,NS00008266,DTXSID9020407,0.00002,mg/l,2004-07-06T00:00:00Z,154,segre in torres de segre_segre,41.536389,0.5125,segre in torres de segre,Spain,segre,ebro,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
3792,NS00000261,DTXSID0037495,0,mg/l,2001-09-19T00:00:00Z,360,st george arm roua_danube,45.044167,29.194167,st george arm roua,Romania,danube,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
27434,NS00098550,DTXSID3022829,0.0000234,mg/l,2007-08-01T00:00:00Z,809,seyon_seyon,,,seyon,Switzerland,seyon,rhine,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
